Ticker,symbol,Market Cap,Trailing P/E,Forward P/E,P/B Ratio,Graham Metric,Dividend Yield %,Beta,Alpha %,CROCI %,Sortino Ratio,Volatility,6 Month Appreciation %,Financial Currency,Trailing P/E Graham Status,P/B Ratio Graham Status,Combined P/E x P/B Graham Status,Trailing P/E Sector Status,Forward P/E Sector Status,P/B Ratio Sector Status,sector
CBAT,CBAT,114222784.0,12.7,3.4324324,0.94494045,12.000743715,,1.816,11.7,19.48621974671149,0.048740793663418686,0.06358265991681633,54.87804780539693,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
GSL,GSL,939868224.0,3.263094,3.8546765,0.7959238,2.5971741762372,5.6900002,1.465,-0.98,36.00264507914636,0.02589595005805511,0.038077125239991204,50.84459780558254,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
DNOW,DNOW,1454656896.0,6.334883,12.495413,1.3517269,8.5630317594527,,1.486,7.61,16.037735849056602,0.005248353065749016,0.03042069728302717,31.087578782537022,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
KELYA,KELYA,807352896.0,16.345324,9.015873,0.631304,10.318868422496001,1.3200001,1.196,1.56,7.896625987078249,0.023900295915506936,0.023855750423195203,7.984782912187631,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
SBLK,SBLK,2954200064.0,14.885714,5.776053,1.3183864,19.6251228918896,5.45,1.076,-8.23,20.170293541838596,0.018269252241638948,0.03923485335169015,32.705045087955206,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
SCX,SCX,113244752.0,9.73494,,0.9320568,9.073517024592,,,71.54,21.079502884905033,0.02907822909574144,0.032682802318885824,75.4614525567739,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
PSHG,PSHG,26401356.0,1.1256546,2.0093458,0.11322941,0.12745720622178602,,0.213,-49.72,31.793776588445176,0.018047560453866882,0.20647940355254987,1.4151043126324516,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
SGRP,SGRP,46252560.0,11.9375,15.916667,1.4033799,16.75284755625,,,39.13,,0.04129008360340758,0.04957327646349607,101.05263058828844,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
KE,KE,561049152.0,17.763779,12.327868,1.0407823,18.4882267643117,,1.313,9.33,23.800654205964193,0.04772801494447374,0.024755380305884228,-10.191087928996824,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
CTRM,CTRM,38166400.0,3.95,,0.08275891,0.32689769450000006,,0.812,-57.51,7.395064153900527,-0.03410265825384379,0.07217367460000593,27.009652119683064,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
MTW,MTW,446394976.0,16.746668,9.10145,0.7490012,12.5432744280016,,2.049,-5.53,25.658876181004477,0.011851860825544496,0.032206520980640224,-13.079580723846076,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
OSK,OSK,7649312768.0,11.203066,9.795645,2.0015745,22.423771227416996,1.5700001000000001,1.295,2.93,31.279520254770194,0.03946434398424164,0.021560153446509484,21.466401466834082,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Industrials
AER,AER,18144419840.0,6.0946035,8.045734,1.0458204,6.3738606702114,1.09,1.838,26.41,25.81957213377917,0.03038716872395629,0.027028192958459978,36.17148398536946,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
CMRE,CMRE,1747950080.0,5.6782947,5.122378,0.70253676,3.989210760863172,3.1400003,1.321,-6.37,23.509283530833386,0.02241187114576408,0.028638371650216436,55.355240131746605,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
AVT,AVT,4819976192.0,8.601613,10.666,0.96626323,8.31142236058999,2.33,1.225,11.99,22.64869409043433,0.022188591083169867,0.018561062647196317,12.772257979686676,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
DAKT,DAKT,505256480.0,9.836207,14.2625,2.1387067,21.0367618134869,,1.093,100.81,52.156532820916176,0.018086993463627264,0.02818166333752285,-4.198152866548051,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Fair Value,Technology
HPE,HPE,23214964736.0,12.317242,8.754903,1.0839353,13.3510934024426,2.91,1.217,0.15,23.595506222264188,0.037268685842384366,0.0218734616352185,13.181247861711661,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
TSEM,TSEM,4080499968.0,8.305429,16.100878,1.6523384,13.723379265173602,,0.933,-16.25,17.786770230943567,0.05160921902754308,0.025472640897046477,31.107139587402344,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Technology
IMMR,IMMR,297523840.0,6.768116,14.593751,1.4734185,9.972267324546,1.9299999,1.453,42.23,17.11941977695492,0.02221484061146806,0.03360742780862943,43.25153650170173,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
YALA,YALA,780046720.0,7.5538464,6.2151895,1.3711253,10.35726991135392,,1.207,12.1,17.328422322166883,0.02930019702029733,0.05132383006991369,-17.340070705156254,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
SYT,SYT,70701464.0,18.066666,,0.008708954,0.157341763127364,0.88,,,26.697610293869083,0.0046739851874490505,0.09845690072282108,-23.011362135471874,JPY,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
CNXC,CNXC,4316530176.0,13.6841,4.951552,1.0456901,14.309327897410002,1.8499999999999999,0.62,-39.84,29.882261601518017,0.005740538267516088,0.02600463902097549,-29.499887343493796,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
HIMX,HIMX,1165409152.0,23.821428,12.826923,0.66994774,15.959111852172722,4.35,2.071,-17.84,6.00874449092403,0.028740979545181643,0.037219305409599834,10.981694214259669,USD,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
DSWL,DSWL,38881888.0,6.2564106,,0.42442164,2.655356047365384,8.1999995,0.442,-15.03,5.587346205758012,0.033071645476344474,0.022339898641874793,-7.575759080925313,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
ASX,ASX,22721097728.0,21.04,12.6747,0.15617578,3.2859384111999996,5.43,1.093,20.15,32.4287906501067,0.03951925471272683,0.023143277899774238,22.61072903622651,TWD,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
SURG,SURG,81819472.0,3.054348,6.021429,2.1494136,6.5650571303328,,1.471,35.7,70.09193174183216,0.014067046406689074,0.06817890660373187,-33.41231906176525,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Technology
TSAT,TSAT,392819712.0,1.1032531,-6.902655,0.15770002,0.173983035935062,,2.079,-9.89,123.12446194241582,-0.016740229410618382,0.032441334899411846,-30.481283377006573,CAD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
ARW,ARW,7001328640.0,10.299921,8.905213,1.2284945,12.6533962989345,,1.388,2.3,27.010899249396775,0.03680542229769842,0.017844086450354363,9.590070370073956,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
KARO,KARO,850986048.0,23.338985,15.919076,0.31273425,7.29889996973625,5.45,1.036,-5.46,55.8474437300425,0.012651848312540482,0.03346447604386151,8.639055231172533,ZAR,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
IMOS,IMOS,977078528.0,15.988025,26.435644,0.77054054,12.319421417033501,5.6199998,,-14.12,26.48553503006902,0.03819327281670704,0.023514018443309175,6.671993729448662,TWD,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Technology
HKIT,HKIT,19573664.0,17.0,,0.69070596,11.74200132,,,,0.5354125788978638,0.08203677314977323,0.17029496082457887,4.615389553047677,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
GMM,GMM,27123934.0,3.9591668,,1.1759901,4.65594096104868,,,,38.575606758158244,-0.028902525491047805,0.11533672069720789,-92.95774644775751,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
CINT,CINT,455656704.0,17.842106,10.593751,0.31926918,5.69643455209308,,1.026,-48.33,26.8910749686729,-0.04314197951706877,0.04720869721762427,-36.03773617158796,BRL,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
UMC,UMC,20573272064.0,12.029412,11.361111,0.2711932,3.2622947343984006,7.04,1.18,-5.33,27.345512665239035,0.06894588205948113,0.023334937736669253,3.9390142836663697,TWD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
HKD,HKD,780067392.0,12.363636,,1.5536939,19.209305835020402,,,,1.2715445237112593,0.1717657733778828,0.246032224460917,2.512560405862701,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Technology
MNDO,MNDO,38231192.0,7.54,,1.5539982,11.717146428000001,12.57,0.788,-19.98,20.193564194707612,0.032703220446819906,0.018608068933790065,-1.0471194385354707,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Technology
PLAB,PLAB,1814449920.0,12.900901,11.933332,1.7287378,22.3022752127578,,1.409,38.19,34.565256490203154,0.042335172727766456,0.02709220853706316,33.644418953793924,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Technology
SONY,SONY,102924566528.0,16.45383,15.25501,0.013536686,0.22273033020737998,0.64999997,0.827,-8.71,32.4122303483031,0.0675007586118073,0.018916976547345695,-4.384058109875132,JPY,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
IBEX,IBEX,266478912.0,10.184211,7.1336403,1.6727902,17.0360483555322,,0.673,1.88,38.3612066896055,0.026305014845183754,0.03531384436380871,-14.238226057912815,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Technology
WKEY,WKEY,19070812.0,0.11876923,,4.241758,0.50379033150634,,,-46.18,-48.26732673267327,-0.026421857491237145,0.06422617264805697,12.209297409568318,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Technology
CSIQ,CSIQ,1039427008.0,5.473868,4.2231183,0.4108371,2.2488680549028004,,1.289,-31.71,28.246907698878143,0.019698923744302144,0.035884152215380216,-24.88083616420363,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
DQ,DQ,1230369536.0,7.699588,2.9234374,0.2606503,2.0068999220764,,0.318,-35.16,10.905210874550889,0.05759928384420239,0.04664055661324045,-28.9133765143928,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
AGMH,AGMH,26316458.0,2.4111114,,0.6098932,1.47052044730248,,1.145,-10.31,59.60168455158718,0.013763860312433483,0.059530316591733606,-29.682433556851397,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
YMM,YMM,9850964992.0,33.642857,15.7,0.27646524,9.30108053479068,1.53,0.227,45.11,3.2132759825399626,0.012080420013686546,0.055414187487368885,25.265958779076207,CNY,Overvalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Technology
CXAI,CXAI,63469600.0,1.0774648,3.4,0.73065895,0.78725929942996,,1.139,587.99,,0.07720495028115205,0.1570908790586233,117.02127767505017,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
IZM,IZM,20947804.0,11.222221,,1.3421926,15.062381981764599,,,,6.050509141804439,0.06674798182287901,0.09739084416681759,-84.63878296939235,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
BOSC,BOSC,15864535.0,8.117647,,0.8422338,6.8369566798686,,0.847,17.27,,0.02296831543950735,0.03978286795894701,-9.210525490240366,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
SCSC,SCSC,1218904832.0,15.964402,12.457071,1.2911247,20.6120337429294,,1.509,17.28,14.449606648860374,0.021242589718152644,0.02432578895794768,54.83364998752381,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
WIT,WIT,28844367872.0,20.73077,18.586206,0.03753717,0.7781744377209,0.22,0.699,-16.82,20.73802633403485,0.012968681487038594,0.01764228901308075,13.473681399696751,INR,Overvalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Technology
SGMA,SGMA,29191648.0,4.742574,,0.4208399,1.9958643679026,,0.894,11.57,34.867777805730555,0.021119877788541692,0.043292827034261884,37.643676310332744,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
GILT,GILT,306176448.0,13.424999,15.342857,1.0903553,14.638018812144699,,0.586,-20.03,14.628596808014912,0.026848261019976612,0.0264748506966295,-14.217257360735372,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
GRRR,GRRR,46190680.0,0.32378048,40.846153,0.69776607,0.2259230330723136,,,11.64,106.22891637558432,0.005675371728978736,0.1033314692964624,-24.14285796029227,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Technology
JKS,JKS,1264151936.0,3.4416313,3.9788616,0.0630636,0.21704165965068,6.1300002,0.357,-31.12,72.15889207386584,0.034154067320286106,0.043725210673278836,-30.105682700635818,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
VSH,VSH,3284081152.0,13.752873,14.591464,1.5051261,20.6998081022853,1.67,1.218,7.75,25.132543289614546,0.032186093408952045,0.02118630855984239,7.50224644709194,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Technology
QH,QH,6042667.0,7.3275003,-58.620003,0.0071425093,0.052336739038502784,,0.491,-68.11,-0.8611407991876553,-0.08297373424755378,0.07010230167474303,-51.16666650109821,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
TAIT,TAIT,17882904.0,9.580646,,1.061852,10.173228116392,6.260000000000001,0.718,-10.06,8.116131330523066,0.046709713772646884,0.03245292044600066,-13.411079568341433,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Technology
QIWI,QIWI,355582720.0,1.1477733,3.4785275,0.006030606,0.0069217685496198,,0.564,-3.5,4.109356823770839,-0.011330422106378493,0.027958179994188363,0.0,RUB,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
STNE,STNE,4520670208.0,14.343138,9.14375,0.30228522,4.33571862582036,,2.389,25.97,41.161409642173055,0.01616336952685322,0.04598686034784731,3.100779049112078,BRL,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
PAGS,PAGS,4030488320.0,12.888889,8.563759,0.30440384,3.92342730493376,,1.815,-7.74,50.77026706699842,0.010756677407905037,0.04075789967845584,32.36514288840438,BRL,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Technology
HZO,HZO,629791552.0,10.269091,8.531722,0.67619663,6.9439247273633296,,1.778,-19.34,21.483486580123447,0.033570346107824306,0.03269509519104559,-6.428099782772079,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
CRWS,CRWS,53098028.0,11.271739,6.8223686,1.0365853,11.6841189528367,6.17,0.777,-11.9,16.818385012394845,0.013424102462738783,0.01889479777673515,6.570845568400677,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
MNSO,MNSO,7643074560.0,23.93,15.847682,0.8172814,19.557543902000003,1.72,0.234,106.75,36.63888776729395,0.0437684222436858,0.047008486102337224,0.16743790937339326,CNY,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Consumer Cyclical
MBC,MBC,2071418880.0,11.485915,9.884849,1.6880563,19.3888711770145,,,,30.926453342268385,0.0811312094846177,0.029189657004691033,21.263938269405127,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Consumer Cyclical
MED,MED,273430016.0,4.038772,13.227513,1.2674271,5.1188490835212,26.400000000000002,1.212,-67.44,47.411418446404376,0.01859397524672293,0.028635941650877204,-62.40601503759399,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Consumer Cyclical
VC,VC,3151255808.0,6.573978,11.195099,3.0044465,19.751165193177,,1.666,4.56,37.861271676300575,0.03401382527797436,0.024986384474801428,-3.212409567459644,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Consumer Cyclical
BWMX,BWMX,645575424.0,9.301075,7.119341,0.42618185,3.96394935048875,7.249999999999999,1.011,8.17,191.34972542562758,0.04023813417795784,0.04298052167781417,23.21936812012112,MXN,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
GDEN,GDEN,906962752.0,3.368817,21.458904,1.5922142,5.3638782646014,3.19,2.266,-28.63,32.2237987997761,0.04193048519803299,0.03369754492373778,-15.255615663433305,USD,Undervalued,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Consumer Cyclical
TPH,TPH,3836952576.0,10.661333,7.901186,1.2438166,13.2607429635278,,1.543,34.57,16.237290058512936,0.035792999400110555,0.0258920706807173,36.31094321934308,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
HOFT,HOFT,198472448.0,20.461538,9.95722,0.86435807,17.68609549491166,4.9399999999999995,1.148,0.05,9.19880517756389,0.026398326430779273,0.025488273525468275,0.21529018133260025,USD,Overvalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Consumer Cyclical
GHG,GHG,329002560.0,8.756757,6.893617,0.22812082,1.99759858738074,,0.652,-10.64,32.63813519268387,-0.010877373780109816,0.034261461152827896,-20.97560768535911,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
RUSHA,RUSHA,3558117120.0,11.60606,11.635443,1.86473,21.6421682638,1.48,1.074,12.5,38.400667066122395,0.04729800757017152,0.02095071055404539,18.88256406071664,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Fair Value,Consumer Cyclical
LEGH,LEGH,578003200.0,11.212265,9.741803,1.283408,14.389910599120002,,0.943,15.02,14.814933540934433,0.04859745390773717,0.0299139978470097,4.071805161833185,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Cyclical
SMP,SMP,692180416.0,11.665441,9.144092,1.0878732,12.690520630081199,3.66,0.613,-17.32,25.81046823627225,0.009463922007039771,0.019319385931795323,-11.045693380884975,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Cyclical
VNCE,VNCE,20637210.0,0.8088235,-4.714286,0.4376658,0.3539943841863,,1.83,-42.05,7.963438169363561,-0.013553132890533408,0.05249100934095608,24.999993226745183,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
TLF,TLF,39405240.0,10.422223,8.086207,0.69916517,7.28685531557291,,0.824,7.73,9.954566428850317,0.003493610399630952,0.026543777617997595,13.01204697454873,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Cyclical
STRT,STRT,100835064.0,25.29592,16.863945,0.5100613,12.902469839896,,1.109,-11.88,14.119580672891335,0.007345004683676373,0.031380983472556544,5.849704674510794,USD,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Consumer Cyclical
